2,29,48,-240,295,-227,295,3
3,48,49,-227,295,-227,339,3
4,49,50,-227,339,-288,339,3
5,50,39,-288,339,-289,354,3
6,34,27,-289,233,-290,270,3
7,33,24,-212,232,-213,270,3
8,32,21,-135,230,-136,270,3
9,31,9,-60,230,-61,271,3
10,30,6,13,230,13,270,3
11,35,12,89,231,90,270,3
12,36,15,161,231,161,270,3
13,37,18,239,230,240,270,3
14,52,53,-150,341,-214,340,3
15,26,51,-163,295,-150,295,3
16,51,52,-150,295,-150,341,3
17,53,40,-214,340,-212,355,3
18,23,67,-86,295,-73,295,3
19,67,60,-73,295,-74,341,3
20,60,54,-74,341,-136,341,3
21,54,41,-136,341,-136,354,3
22,11,68,-11,296,1,295,3
23,68,61,1,295,1,340,3
24,61,55,1,340,-62,342,3
25,55,42,-62,342,-61,355,3
26,8,69,63,295,76,294,3
27,69,62,76,294,76,341,3
28,62,56,76,341,13,342,3
29,56,43,13,342,13,355,3
30,14,70,140,295,151,295,3
31,70,63,151,295,150,341,3
32,63,57,150,341,90,342,3
33,57,44,90,342,89,356,3
34,17,71,211,295,225,295,3
35,71,64,225,295,225,342,3
36,64,58,225,342,161,343,3
37,58,45,161,343,161,354,3
38,20,65,290,295,304,295,3
39,65,66,304,295,304,342,3
40,66,59,304,342,241,342,3
41,59,46,241,342,241,353,3
42,47,72,332,295,316,294,3
43,72,73,316,294,316,330,3
44,73,74,316,330,241,331,3
45,74,19,241,331,240,320,3
46,74,75,241,331,161,331,3
47,75,16,161,331,161,320,3
48,75,76,161,331,90,331,3
49,76,13,90,331,90,320,3
50,76,77,90,331,12,332,3
51,77,7,12,332,13,320,3
52,77,78,12,332,-61,331,3
53,78,10,-61,331,-61,321,3
54,78,79,-61,331,-136,330,3
55,79,22,-136,330,-136,320,3
56,79,80,-136,330,-213,330,3
57,80,25,-213,330,-213,320,3
58,80,81,-213,330,-289,331,3
59,81,28,-289,331,-290,320,3
60,47,83,332,295,332,353,3
61,83,84,332,353,-311,355,3
62,84,85,-311,355,-311,231,3
63,85,82,-311,231,331,228,3
64,47,82,332,295,331,228,3
66,112,131,-239,581,-226,581,86
67,131,132,-226,581,-226,625,86
68,132,133,-226,625,-287,625,86
69,133,122,-287,625,-288,640,86
70,117,110,-288,519,-289,556,86
71,116,107,-211,518,-212,556,86
72,115,104,-134,516,-135,556,86
73,114,92,-59,516,-60,557,86
74,113,89,14,516,14,556,86
75,118,95,90,517,91,556,86
76,119,98,162,517,162,556,86
77,120,101,240,516,241,556,86
78,135,136,-149,627,-213,626,86
79,109,134,-162,581,-149,581,86
80,134,135,-149,581,-149,627,86
81,136,123,-213,626,-211,641,86
82,106,150,-85,581,-72,581,86
83,150,143,-72,581,-73,627,86
84,143,137,-73,627,-135,627,86
85,137,124,-135,627,-135,640,86
86,94,151,-10,582,2,581,86
87,151,144,2,581,2,626,86
88,144,138,2,626,-61,628,86
89,138,125,-61,628,-60,641,86
90,91,152,64,581,77,580,86
91,152,145,77,580,77,627,86
92,145,139,77,627,14,628,86
93,139,126,14,628,14,641,86
94,97,153,141,581,152,581,86
95,153,146,152,581,151,627,86
96,146,140,151,627,91,628,86
97,140,127,91,628,90,642,86
98,100,154,212,581,226,581,86
99,154,147,226,581,226,628,86
100,147,141,226,628,162,629,86
101,141,128,162,629,162,640,86
102,103,148,291,581,305,581,86
103,148,149,305,581,305,628,86
104,149,142,305,628,242,628,86
105,142,129,242,628,242,639,86
106,130,155,333,581,317,580,86
107,155,156,317,580,317,616,86
108,156,157,317,616,242,617,86
109,157,102,242,617,241,606,86
110,157,158,242,617,162,617,86
111,158,99,162,617,162,606,86
112,158,159,162,617,91,617,86
113,159,96,91,617,91,606,86
114,159,160,91,617,13,618,86
115,160,90,13,618,14,606,86
116,160,161,13,618,-60,617,86
117,161,93,-60,617,-60,607,86
118,161,162,-60,617,-135,616,86
119,162,105,-135,616,-135,606,86
120,162,163,-135,616,-212,616,86
121,163,108,-212,616,-212,606,86
122,163,164,-212,616,-288,617,86
123,164,111,-288,617,-289,606,86
124,130,166,333,581,333,639,86
125,166,167,333,639,-310,641,86
126,167,168,-310,641,-310,517,86
127,168,165,-310,517,332,514,86
128,130,165,333,581,332,514,86
188,259,250,-477,321,-449,321,246
189,260,256,-477,398,-449,397,246
190,251,255,-399,346,-399,372,262
191,257,263,-399,422,-387,423,246
192,263,264,-387,423,-387,360,246
194,265,249,-399,272,-399,296,266
195,265,267,-399,272,-476,272,246
196,267,268,-476,272,-477,435,246
202,268,273,-477,435,-365,436,246
203,264,271,-387,360,-365,360,246
204,265,274,-399,272,-364,272,246
205,274,273,-364,272,-365,436,246
207,288,279,-477,115,-449,115,275
208,289,285,-477,192,-449,191,275
209,280,284,-399,140,-399,166,291
210,286,292,-399,216,-387,217,275
211,292,293,-387,217,-387,154,275
213,294,278,-399,66,-399,90,295
214,294,296,-399,66,-476,66,275
215,296,297,-476,66,-477,229,275
221,297,302,-477,229,-365,230,275
222,293,300,-387,154,-365,154,275
223,294,303,-399,66,-364,66,275
224,303,302,-364,66,-365,230,275
226,317,308,-473,509,-445,509,304
227,318,314,-473,586,-445,585,304
228,309,313,-395,534,-395,560,320
229,315,321,-395,610,-383,611,304
230,321,322,-383,611,-383,548,304
232,323,307,-395,460,-395,484,324
233,323,325,-395,460,-472,460,304
234,325,326,-472,460,-473,623,304
240,326,331,-473,623,-361,624,304
241,322,329,-383,548,-361,548,304
242,323,332,-395,460,-360,460,304
243,332,331,-360,460,-361,624,304
245,346,337,-471,701,-443,701,333
246,347,343,-471,778,-443,777,333
247,338,342,-393,726,-393,752,349
248,344,350,-393,802,-381,803,333
249,350,351,-381,803,-381,740,333
251,352,336,-393,652,-393,676,353
252,352,354,-393,652,-470,652,333
253,354,355,-470,652,-471,815,333
259,355,360,-471,815,-359,816,333
260,351,358,-381,740,-359,740,333
261,352,361,-393,652,-358,652,333
262,361,360,-358,652,-359,816,333
268,392,34,-289,216,-289,233,0
269,377,33,-213,211,-212,232,0
270,378,32,-134,203,-135,230,0
271,379,31,-61,193,-60,230,0
272,380,30,11,184,13,230,0
273,381,35,89,175,89,231,0
274,382,36,161,167,161,231,0
275,383,37,239,156,239,230,0
276,384,383,799,156,239,156,0
277,385,382,767,166,161,167,0
278,386,381,733,175,89,175,0
279,387,380,700,183,11,184,0
280,388,379,664,192,-61,193,0
281,389,378,626,203,-134,203,0
282,390,377,587,211,-213,211,0
283,391,392,549,218,-289,216,0
284,193,391,549,104,549,218,0
285,170,390,587,104,587,211,0
286,179,389,626,104,626,203,0
287,178,388,664,104,664,192,0
288,184,387,700,103,700,183,0
289,188,386,734,104,733,175,0
290,189,385,767,104,767,166,0
291,191,384,800,103,799,156,0
292,39,393,-289,354,-289,373,0
293,40,394,-212,355,-211,382,0
294,41,395,-136,354,-134,387,0
295,42,396,-61,355,-61,392,0
296,43,397,13,355,12,397,0
297,44,398,89,356,86,401,0
298,45,399,161,354,161,407,0
299,46,400,241,353,238,411,0
300,400,401,238,411,799,411,0
301,399,402,161,407,767,407,0
302,398,403,86,401,732,399,0
303,397,404,12,397,701,395,0
