1,25,0,S,1
2,-25,0,Z,1
3,-200,0,L,1
16,504,388,D,9
17,504,438,W,9
18,554,413,Q,9
28,429,387,D,13
29,429,437,W,13
30,479,412,Q,13
31,352,387,D,14
32,352,437,W,14
33,402,412,Q,14
34,275,387,D,15
35,275,437,W,15
36,325,412,Q,15
38,505,347,U,17
39,430,347,U,18
40,353,349,U,19
41,276,350,U,20
46,276,471,U,25
47,353,472,U,26
48,429,471,U,27
49,504,472,U,28
55,338,412,U,34
56,338,456,U,35
57,277,456,U,36
58,415,412,U,37
59,415,458,U,38
60,351,457,U,39
61,429,458,U,40
62,503,459,U,41
67,491,458,U,46
68,566,457,U,47
74,492,412,U,53
75,566,412,U,54
85,504,448,U,64
86,429,447,U,65
87,352,447,U,66
88,276,448,U,67
91,254,472,U,70
92,254,348,U,71
384,352,328,U,299
385,431,320,U,300
386,504,310,U,301
399,276,333,U,314
441,351,528,C,345
442,301,553,B,345
443,351,578,E,345
444,430,527,C,346
445,380,552,B,346
446,430,577,E,346
448,351,519,N,345
449,430,518,N,346
450,503,525,C,347
451,453,550,B,347
452,503,575,E,347
465,503,517,N,347
479,276,528,C,357
480,226,553,B,357
481,276,578,E,357
483,276,519,N,357
484,226,501,U,359
485,300,501,U,360
486,380,499,U,361
487,453,498,U,362
496,276,598,U,371
499,351,602,U,374
500,430,607,U,375
501,503,611,U,376
525,581,833,D,397
526,581,883,W,397
527,631,858,Q,397
528,507,834,D,398
529,507,884,W,398
530,557,859,Q,398
531,658,833,D,399
532,658,883,W,399
533,708,858,Q,399
534,729,833,D,400
535,729,883,W,400
536,779,858,Q,400
537,808,833,D,401
538,808,883,W,401
539,858,858,Q,401
540,432,833,D,402
541,432,883,W,402
542,482,858,Q,402
543,355,833,D,403
544,355,883,W,403
545,405,858,Q,403
546,278,833,D,404
547,278,883,W,404
548,328,858,Q,404
549,581,793,U,405
550,508,793,U,406
551,433,793,U,407
552,356,795,U,408
553,279,796,U,409
554,657,794,U,410
555,729,794,U,411
556,807,793,U,412
558,279,917,U,414
559,356,918,U,415
560,432,917,U,416
561,507,918,U,417
562,581,918,U,418
563,657,919,U,419
564,729,917,U,420
565,809,916,U,421
566,900,858,U,422
567,341,858,U,423
568,341,902,U,424
569,280,902,U,425
570,418,858,U,426
571,418,904,U,427
572,354,903,U,428
573,432,904,U,429
574,506,905,U,430
575,581,905,U,431
576,658,905,U,432
577,729,906,U,433
578,809,905,U,434
579,494,904,U,435
580,569,903,U,436
581,644,904,U,437
582,718,904,U,438
583,793,905,U,439
584,872,858,U,440
585,872,905,U,441
586,495,858,U,442
587,569,858,U,443
588,644,857,U,444
589,719,858,U,445
590,793,858,U,446
