2,66,67,257,304,271,304,30
3,60,68,333,303,346,303,30
4,48,69,408,302,420,303,30
5,39,70,482,301,491,301,30
6,36,71,549,301,560,301,30
7,42,72,619,301,632,301,30
8,51,73,693,302,703,301,30
9,63,74,762,301,776,302,30
11,183,184,249,1134,263,1134,147
12,177,185,325,1133,338,1133,147
13,165,186,400,1132,412,1133,147
14,156,187,474,1131,483,1131,147
15,153,188,541,1131,552,1131,147
16,159,189,611,1131,624,1131,147
17,168,190,685,1132,695,1131,147
18,180,191,754,1131,768,1132,147
35,295,64,206,151,207,279,0
36,294,58,282,158,283,278,0
37,293,46,358,165,358,277,0
38,292,37,432,178,432,276,0
39,291,34,498,188,499,276,0
40,290,40,568,201,569,276,0
41,289,49,642,209,643,277,0
42,288,61,712,221,712,276,0
43,67,299,271,304,270,344,0
45,68,303,346,303,345,345,0
47,69,312,420,303,419,344,0
49,70,309,491,301,490,345,0
51,71,315,560,301,560,345,0
53,72,318,632,301,631,344,0
55,73,321,703,301,702,343,0
64,74,324,776,302,776,345,0
100,299,416,270,344,224,345,0
108,299,475,270,344,269,452,0
109,303,476,345,345,344,453,0
110,312,477,419,344,418,453,0
111,309,478,490,345,490,454,0
112,315,479,560,345,559,453,0
113,318,480,631,344,630,455,0
114,321,481,702,343,701,451,0
115,324,482,776,345,775,455,0
124,416,424,224,345,222,370,496
125,303,495,345,345,303,344,0
126,495,442,303,344,304,369,497
127,312,494,419,344,381,345,0
128,494,448,381,345,381,370,498
129,309,493,490,345,455,344,0
130,493,451,455,344,456,368,499
131,315,492,560,345,526,344,0
132,492,463,526,344,528,363,500
133,318,491,631,344,598,346,0
134,491,466,598,346,599,366,501
135,321,490,702,343,666,342,0
136,490,483,666,342,666,368,502
137,324,489,776,345,738,343,0
138,489,486,738,343,739,368,503
140,505,508,856,334,712,334,0
141,508,62,712,334,712,326,0
142,508,509,712,334,642,335,0
143,509,50,642,335,643,327,0
144,509,510,642,335,568,334,0
145,510,41,568,334,569,326,0
146,510,511,568,334,498,334,0
147,511,35,498,334,499,326,0
148,511,512,498,334,431,335,0
149,512,38,431,335,432,326,0
150,512,513,431,335,357,335,0
151,513,47,357,335,358,327,0
152,513,514,357,335,282,337,0
153,514,59,282,337,283,328,0
154,514,515,282,337,206,339,0
155,515,65,206,339,207,329,0
157,517,518,854,429,689,430,0
158,518,487,689,430,689,393,0
159,518,519,689,430,616,429,0
160,519,484,616,429,616,393,0
161,519,520,616,429,548,430,0
162,520,467,548,430,549,391,0
163,520,521,548,430,477,429,0
164,521,464,477,429,478,388,0
165,521,522,477,429,406,428,0
166,522,452,406,428,406,393,0
167,522,523,406,428,330,428,0
168,523,449,330,428,331,395,0
169,523,524,330,428,253,429,0
170,524,443,253,429,254,394,0
171,524,525,253,429,172,429,0
172,525,425,172,429,172,395,0
173,426,526,222,420,221,464,0
175,444,527,304,419,302,473,0
177,450,528,381,420,379,479,0
179,453,529,456,418,455,483,0
184,465,543,528,413,525,490,0
185,468,531,599,416,599,493,0
187,485,532,666,418,665,499,0
190,488,533,739,418,737,508,0
192,1,545,25,0,122,0,0
230,600,568,-520,525,-520,633,0
231,598,567,-546,514,-545,633,0
232,594,569,-495,541,-495,633,0
235,605,571,-444,554,-445,633,0
245,604,570,-470,546,-470,633,0
246,591,572,-421,566,-420,633,0
247,590,573,-395,577,-395,633,0
248,589,574,-368,590,-370,633,0
268,656,167,634,1178,635,1157,0
274,659,155,423,1181,424,1156,0
275,659,660,423,1181,349,1181,0
276,660,164,349,1181,350,1157,0
277,660,661,349,1181,273,1181,0
278,661,176,273,1181,275,1158,0
279,661,662,273,1181,198,1181,0
280,662,182,198,1181,199,1159,0
289,678,178,702,1046,704,1106,0
290,677,166,634,1035,635,1107,0
293,674,154,422,1007,424,1106,0
294,673,163,346,994,350,1107,0
295,672,175,274,981,275,1108,0
296,671,181,199,968,199,1109,0
309,184,687,263,1134,262,936,0
311,185,688,338,1133,339,936,0
313,186,689,412,1133,411,935,0
315,187,690,483,1131,483,937,0
317,188,692,552,1131,551,938,0
319,189,693,624,1131,624,934,0
321,190,694,695,1131,693,934,0
323,191,695,768,1132,767,933,0
326,697,151,492,1017,491,1106,0
330,700,157,563,1024,561,1106,0
331,184,704,263,1134,262,1213,731
332,185,710,338,1133,334,1214,732
333,186,713,412,1133,409,1213,733
334,187,716,483,1131,483,1211,734
337,189,722,624,1131,629,1209,740
338,190,741,695,1131,691,1207,744
339,191,728,768,1132,772,1207,745
341,749,179,704,1178,704,1156,0
342,749,656,704,1178,634,1178,0
343,656,750,634,1178,562,1179,0
344,750,158,562,1179,561,1156,0
345,750,751,562,1179,493,1179,0
346,751,152,493,1179,491,1156,0
347,751,659,493,1179,423,1181,0
348,188,736,552,1131,547,1209,752
353,754,755,721,1276,641,1277,0
354,755,756,641,1277,577,1277,0
355,756,757,577,1277,497,1277,0
356,757,758,497,1277,432,1277,0
357,758,759,432,1277,358,1277,0
358,759,760,358,1277,284,1277,0
359,760,761,284,1277,211,1278,0
360,761,705,211,1278,212,1238,0
361,760,711,284,1277,284,1239,0
362,759,714,358,1277,359,1238,0
363,758,717,432,1277,433,1236,0
364,757,737,497,1277,497,1234,0
365,756,723,577,1277,579,1234,0
366,755,742,641,1277,641,1232,0
367,754,729,721,1276,722,1232,0
376,706,768,262,1263,262,1299,0
378,712,769,334,1264,334,1310,0
380,715,770,409,1263,409,1321,0
382,718,771,483,1261,483,1331,0
384,738,772,547,1259,546,1343,0
386,724,773,629,1259,628,1355,0
388,743,774,691,1257,691,1368,0
390,730,775,772,1257,771,1384,0
408,575,857,-545,1048,-783,1120,860
409,576,839,-520,1048,-707,1121,861
410,577,812,-495,1048,-633,1119,862
411,578,842,-470,1048,-556,1119,863
412,579,845,-445,1048,-489,1117,864
413,580,848,-420,1048,-420,1117,865
414,581,851,-395,1048,-356,1118,866
415,582,854,-370,1048,-281,1118,867
417,871,858,-834,1187,-833,1145,0
418,871,872,-834,1187,-758,1188,0
419,872,840,-758,1188,-757,1146,0
420,872,873,-758,1188,-683,1187,0
421,873,813,-683,1187,-683,1144,0
422,873,874,-683,1187,-606,1185,0
423,874,843,-606,1185,-606,1144,0
424,874,875,-606,1185,-539,1185,0
425,875,846,-539,1185,-539,1142,0
426,875,876,-539,1185,-471,1184,0
427,876,849,-471,1184,-470,1142,0
428,876,877,-471,1184,-406,1184,0
429,877,852,-406,1184,-406,1143,0
430,877,878,-406,1184,-331,1183,0
431,878,855,-331,1183,-331,1143,0
435,859,879,-783,1170,-784,1403,0
436,841,880,-707,1171,-706,1420,0
437,814,881,-633,1169,-633,1439,0
438,844,882,-556,1169,-556,1459,0
439,847,883,-489,1167,-489,1478,0
440,850,884,-420,1167,-421,1501,0
441,853,885,-356,1168,-354,1519,0
442,856,886,-281,1168,-281,1538,0
443,886,889,-281,1538,26,1536,0
444,885,890,-354,1519,-4,1519,0
445,884,891,-421,1501,-34,1502,0
446,883,892,-489,1478,-74,1480,0
447,882,893,-556,1459,-111,1457,0
448,881,894,-633,1439,-144,1442,0
449,880,895,-706,1420,-169,1420,0
450,879,896,-784,1403,-209,1402,0
454,958,26,28,98,29,114,0
456,959,25,-4,96,-4,115,0
458,960,18,-39,96,-39,116,0
460,961,24,-77,94,-77,115,0
462,962,17,-113,96,-113,116,0
464,963,27,-142,96,-144,115,0
466,964,28,-180,95,-177,114,0
468,956,29,-210,93,-209,117,0
470,965,966,121,67,28,67,0
471,966,967,28,67,-5,67,0
472,967,968,-5,67,-39,66,0
473,968,969,-39,66,-76,66,0
474,969,970,-76,66,-113,67,0
475,970,971,-113,67,-144,67,0
476,971,972,-144,67,-177,65,0
477,972,973,-177,65,-209,65,0
478,955,295,-211,149,206,151,0
479,954,294,-177,158,282,158,0
480,953,293,-145,169,358,165,0
481,952,292,-113,181,432,178,0
482,951,291,-76,190,498,188,0
483,950,290,-39,200,568,201,0
484,949,289,-6,209,642,209,0
485,948,288,26,222,712,221,0
487,914,671,-208,964,199,968,0
488,913,672,-171,980,274,981,0
489,912,673,-142,995,346,994,0
490,911,674,-111,1008,422,1007,0
491,910,697,-71,1020,492,1017,0
492,909,700,-35,1032,563,1024,0
493,908,677,-1,1040,634,1035,0
494,906,678,26,1049,702,1046,0
524,1043,1044,249,554,248,614,0
525,1044,1045,248,614,247,699,0
526,1045,1046,247,699,247,777,0
527,1046,1047,247,777,247,852,0
